,index_code,name,const,hot,601989,600409,601600,000839,000792,600256,600312,000400
0,000001,上证指数,1478.0,,0.9257735851720243,0.8004024497248114,0.7413446394037027,0,0.8682503766562133,-0.008144099990846667,0.9269505753577362,0.9005779045797349
1,000004,工业指数,977.0,,0.8555321386553216,0.8226212621677828,0.5945438209735964,0,0.9144352625667205,-0.06964075335254223,0.8856580366788496,0.8437219584109664
2,000009,上证380,380.0,,0.8391513016832518,0.7635524530317915,0.5073212939265228,0,0.9338985111101119,-0.14366227383160365,0.888488692348162,0.8467986016252027
3,000010,上证180,180.0,,0.9162478879183369,0.7855752311750039,0.7880928779554452,0,0.8197317460682267,0.02507753353752637,0.9070689665644684,0.8858444103559611
4,000015,红利指数,50.0,红利/高股息,0.9162623566006083,0.7887458007065292,0.8101543085047969,0,0.8071883377001239,0.03385097970943176,0.9058121099116538,0.8890940484256046
5,000016,上证50,50.0,,0.9148138081204952,0.7481802589165945,0.847437592578193,0,0.7398758894753176,0.09621346658238242,0.8832605633732333,0.8740950846742561
6,000018,180金融,47.0,,0.9482543709214846,0.7259009052408574,0.861128942765382,0,0.7353740369600258,0.10608932005832053,0.9044446854692629,0.9040393529677861
7,000019,治理指数,295.0,绿色/ESG,0.9375744977517219,0.7717837259554848,0.7858447084161827,0,0.8113866440618005,0.04807044640754949,0.9231840089946901,0.9101616330322121
8,000020,中型综指,465.0,,0.8262868220400529,0.7180530103098404,0.45413010870015164,0,0.9426856494862046,-0.2025598459192057,0.8829065536188325,0.8347009361589833
9,000021,180治理,100.0,绿色/ESG,0.9265495313628607,0.758601274652659,0.8240221224529463,0,0.7676341694053727,0.07765946997662894,0.9009581987371973,0.891919680957182
10,000025,180基建,23.0,,0.9051683444680251,0.7436299924108046,0.7819340272465353,0,0.6735052568964817,0.21207783451469875,0.8572687670661958,0.8613435742280081
11,000026,180资源,19.0,,0.9326454446382959,0.7726872119225324,0.8479666054764963,0,0.8070668744276741,0.03038254977640325,0.9033207514111579,0.880302705786426
12,000027,180运输,9.0,,0.7835332030278923,0.7751469649266693,0.6456693025061119,0,0.8673505144404237,-0.1664340269620892,0.8167244185625439,0.7640409616636045
13,000028,180成长,60.0,,0.8759652936073108,0.7858288457843655,0.7636735196964642,0,0.8141836796391551,0.004262223646093627,0.8836363600845127,0.8571841082076304
14,000029,180价值,60.0,,0.9176752545477993,0.7296880114349595,0.8649987128483905,0,0.7195403882075034,0.10084724276705481,0.8788245307544155,0.875737903794095
15,000030,180R成长,145.0,,0.8553647505155102,0.802172249387213,0.6815293665736886,0,0.8733112428070078,-0.05866939014777914,0.8838264289346643,0.8449824003213926
16,000031,180R价值,145.0,,0.9350274877146857,0.7584412768985489,0.838275753003041,0,0.7685868589858348,0.0769516577115233,0.9019201255156891,0.8920408544224872
17,000042,上证央企,50.0,国企改革,0.9243201929020622,0.7424065375617294,0.8732640069721502,0,0.7011464164044872,0.1442867852611668,0.8658889625676172,0.8623402820492068
18,000043,超大盘,20.0,,0.937896477791343,0.760156371667509,0.8465511961065614,0,0.7341296858564781,0.13631029328970198,0.8908180818277492,0.8806470578854076
19,000044,上证中盘,130.0,,0.8633865783910714,0.8051358382411598,0.6337843114590533,0,0.9148024713929092,-0.10633784940843018,0.8953888066650451,0.8535587214141765
20,000045,上证小盘,320.0,,0.8668260192076185,0.7497044208198711,0.5329854338425484,0,0.9250045599098068,-0.11669135199801417,0.908802750200383,0.8751091048897548
21,000046,上证中小,450.0,,0.871023998401184,0.7831670732213504,0.5882728425228446,0,0.925686460720614,-0.11144507610398247,0.908050125034855,0.8700076500735583
22,000047,上证全指,500.0,,0.919770897410537,0.7903808978585268,0.7341821359766539,0,0.862984877238684,-0.012487235993400955,0.9241464411632215,0.8991624733040806
23,000048,责任指数,100.0,绿色/ESG,0.9189882021266642,0.752490058007238,0.8062132634725765,0,0.7746289239585648,0.057566933103446016,0.9015704514148766,0.8916095846806036
24,000049,上证民企,50.0,,0.851482036409239,0.774080806158825,0.5611234103885226,0,0.9361819024849045,-0.1488795694819156,0.9021085177565386,0.8636779069420105
25,000050,50等权,50.0,,0.9418709308658101,0.7654731401134462,0.8268860004664621,0,0.7919476608644345,0.05870413100838647,0.911918717905325,0.8963451438367552
26,000051,180等权,180.0,,0.9176078895845181,0.7902087829622166,0.6963936283882561,0,0.899291512374819,-0.06538348832571833,0.9305011808609565,0.8970157818208555
27,000052,50基本,50.0,Smart Beta,0.9218800649993568,0.7314572678705229,0.8731974461413416,0,0.6945533757986542,0.1459472811510902,0.8695569105892266,0.8686664710271987
28,000053,180基本,180.0,Smart Beta,0.9331602400401798,0.7604090884334381,0.8442363936813785,0,0.7593503645790337,0.08991877091001851,0.8981564501635253,0.8884984561512268
29,000054,上证海外,49.0,,0.9306398956099564,0.7498972836263648,0.8546345492834058,0,0.7378788043459007,0.10901198616104234,0.8870528333502813,0.8811958230506497
30,000055,上证地企,50.0,国企改革,0.8881445880222049,0.785116625666429,0.7700386998093853,0,0.8320040690869107,-0.01229446405163506,0.893521136117698,0.8633042444481177
31,000056,上证国企,100.0,国企改革,0.9198827275101392,0.7703137449274949,0.8391318287948564,0,0.7670564991942892,0.07747242851708779,0.8886254635452019,0.8733584459069194
32,000057,全指成长,150.0,,0.8868596685053532,0.7804006685442348,0.7270505159148346,0,0.8510897741068105,-0.03456293750063273,0.90475349305637,0.8768848620447215
33,000058,全指价值,150.0,,0.9123695126611775,0.7437670847515051,0.8499321713785717,0,0.725393108628745,0.11275141556054132,0.8787541424472248,0.8742974502146995
34,000059,全R成长,399.0,,0.8532370038220185,0.7800143411021772,0.5872744520535205,0,0.9214760986964544,-0.12375177599733557,0.8969822563165701,0.8555639877777875
35,000060,全R价值,399.0,,0.9370570772118919,0.7745149674092263,0.8079015574267682,0,0.7992370280799213,0.06280569967128037,0.9153678368947993,0.9022016637406769
36,000062,上证沪企,50.0,区域,0.9052577167504284,0.7851194633494751,0.7624505780508357,0,0.8521913974227379,-0.03436158904520362,0.9082740154984326,0.8854361299123958
37,000063,上证周期,50.0,,0.939485087130597,0.723255135113791,0.86501830592112,0,0.732741714011301,0.09614251025343723,0.8977198402724337,0.8941648644177201
38,000064,非周期,100.0,,0.7490987162579973,0.8050823801235061,0.5101856648555227,0,0.8737528583536419,-0.09714081227946067,0.8089702271917396,0.7585994305601106
39,000065,上证龙头,73.0,,0.9021064025753107,0.7982118593122687,0.6817684132304146,0,0.895747541890457,-0.06836062694915664,0.9205650114526984,0.8847823087471284
40,000066,上证商品,50.0,,0.9373284510503703,0.7705829033140407,0.755874899307232,0,0.8663027635233344,-0.015729510672413592,0.9341900382670207,0.9106296234128061
41,000067,上证新兴,50.0,,0.7782062485284387,0.7094986468458311,0.36693925547289014,0,0.8836229522000417,-0.11707197357402366,0.823699993581976,0.7862900495697983
42,000068,上证资源,50.0,,0.9499075360543684,0.7544880736668366,0.7644195868512346,0,0.8729899464269126,-0.035602374133803835,0.9499145596595041,0.9278156947397836
43,000069,消费80,80.0,,0.433294878296382,0.6980016097574114,0.23384024750029048,0,0.7954341158120927,-0.29537757486085403,0.5488688748170967,0.4642771774737989
