,index_code,name,const,hot,601989,600409,601600,000839,000792,600256,600312,000400
0,000001,上证指数,1478.0,,0.6723625271270575,0.6506944762770474,0.9445350721875957,0,0.8671382565560983,0.5523972509480553,0.8767028476868115,0.5595231013386145
1,000004,工业指数,977.0,,0.8102055270730846,0.7844963898772997,0.9035640676479005,0,0.9256648851117466,0.6283612998135992,0.7756268333385976,0.59635543652948
2,000009,上证380,380.0,,0.9379405206199487,0.8525599832485388,0.9191978055168355,0,0.9315627921989219,0.7971942670691048,0.7956133412246147,0.7944679840382692
3,000010,上证180,180.0,,0.6199527363930026,0.5725477441006995,0.9203561924027086,0,0.8164897526601019,0.4942248636918705,0.8865144584629121,0.5460634062871357
4,000015,红利指数,50.0,红利/高股息,0.5150964455348682,0.5082294730705476,0.9176230350896564,0,0.7527757188206952,0.4235255903865038,0.9047841978620237,0.4896525491824488
5,000016,上证50,50.0,,0.45044215969363144,0.4265043721101348,0.8899491827760706,0,0.6976264119032549,0.3422296443762169,0.8948313126580593,0.43697504747008165
6,000018,180金融,47.0,,0.17670745844725935,0.21544441147025498,0.75900876312851,0,0.5056240587646366,0.2185576729246965,0.8606371351358283,0.38219241538466214
7,000019,治理指数,295.0,绿色/ESG,0.6222481419517326,0.5850266560282236,0.9114249453906998,0,0.8202199803229246,0.5165511636758667,0.8804149089070483,0.5759000691116207
8,000020,中型综指,465.0,,0.880235178975237,0.7866336889141599,0.5276200768279536,0,0.8003754213178891,0.7910403046058451,0.42532705223203,0.7831456899760089
9,000021,180治理,100.0,绿色/ESG,0.5290247333728876,0.4952252275262515,0.9077513858121795,0,0.7520158070437738,0.4173519082506332,0.8996776960359595,0.49688465436152673
10,000025,180基建,23.0,,0.5348511589041621,0.48968184355209005,0.947804822761464,0,0.7747411785344127,0.4328952340043159,0.9244368520920415,0.48459687668189877
11,000026,180资源,19.0,,0.8239700476724442,0.8131354426170417,0.8455484566341679,0,0.8970382727825533,0.543154895535187,0.6345930655431103,0.43624317872692425
12,000027,180运输,9.0,,0.605414323177316,0.5766581610501311,0.9641872349424317,0,0.8626846910876651,0.566376398007526,0.89098427212484,0.529869958024908
13,000028,180成长,60.0,,0.5875925072739382,0.5375591943894271,0.8821704173032986,0,0.7659474218688572,0.42032775473272976,0.8613519004146906,0.5042308388363475
14,000029,180价值,60.0,,0.38589326443363337,0.3798716764910635,0.8704339735479244,0,0.6575500666276141,0.32855879866577553,0.8990981161327343,0.4392408683330184
15,000030,180R成长,145.0,,0.7562242579476603,0.6969232334016561,0.9068981495003383,0,0.893173446391022,0.5733691913720629,0.8161289104127841,0.5727516514627021
16,000031,180R价值,145.0,,0.5122423992113716,0.4820275376626554,0.9044621753788605,0,0.7498101463411079,0.4360675044495094,0.9051761462315633,0.5173771494103718
