,index_code,name,const,hot,601989,600409,601600,000839,000792,600256,600312,000400
0,000001,上证指数,1478.0,,-0.02778349780230204,0.8699877090743664,0.8580697125973547,0,-0.4403155816911255,0.23575137001733618,-0.474907307970884,0.2733478259354313
1,000004,工业指数,977.0,,0.06421451070533989,0.8383107533128511,0.8283446111340281,0,-0.3275525071302089,0.2967821854744975,-0.3792775370508433,0.30466516531015553
2,000009,上证380,380.0,,0.4222513159158673,0.5208974322033909,0.45134216888456963,0,0.20017108849544907,0.34907147204179456,0.1526555097786425,0.41269773109339075
3,000010,上证180,180.0,,-0.16327275126230448,0.8686037770877076,0.8431750874535164,0,-0.5839906931859682,0.14731868917848953,-0.5838685247054527,0.1973730086852986
4,000015,红利指数,50.0,红利/高股息,-0.17514592935798728,0.876421152463255,0.8391564823339727,0,-0.6136429501325346,0.12410650538454793,-0.5878701629092059,0.19742968449557763
5,000016,上证50,50.0,,-0.18570042434240863,0.8641812890219734,0.8304319398334205,0,-0.5967466409994017,0.12289428716130142,-0.5979983566510069,0.18769299258430489
6,000018,180金融,47.0,,-0.20456961322863793,0.8359652700548389,0.7947515760763529,0,-0.5448543747425492,0.11661529531940916,-0.5646747584212334,0.1598367478038435
7,000019,治理指数,295.0,绿色/ESG,-0.13547903289749294,0.8796192483636526,0.8546456364916138,0,-0.5664691875525859,0.1778415962946639,-0.5621369263964994,0.21651006984062224
8,000020,中型综指,465.0,,0.7595295829791443,-0.3103996761849893,-0.44611849881601906,0,0.8128163220994371,0.21260495894268025,0.8640636581160768,0.4865357756789454
9,000021,180治理,100.0,绿色/ESG,-0.17064847041155418,0.869724825936703,0.842497319156635,0,-0.599797021398479,0.1462141003433494,-0.5890919010977231,0.1950010556994754
10,000025,180基建,23.0,,-0.0002856906146821421,0.8507340180703001,0.7570793220088543,0,-0.648849506630207,0.019414594553980837,-0.4641750685061192,0.42831081988930314
11,000026,180资源,19.0,,-0.054339075061097857,0.8895344733896199,0.8354086467654607,0,-0.4211908191324301,0.24288762748378387,-0.46017552074551005,0.2704154940940454
12,000027,180运输,9.0,,-0.2268403115452278,0.8035127478063264,0.8514988732022835,0,-0.6760087474679108,0.17991618722179287,-0.6699077690040289,0.10332547640072592
13,000028,180成长,60.0,,-0.18727840772279725,0.8531324327085897,0.8199369956128773,0,-0.5619319867346135,0.13251949660674162,-0.5779010589209387,0.1873103319804268
14,000029,180价值,60.0,,-0.19501195779692657,0.8710445247210742,0.8286094931091498,0,-0.6247685923289648,0.12417777900304433,-0.5984686458420914,0.18897455541970384
15,000030,180R成长,145.0,,-0.15937954328560408,0.8433690382844519,0.8287783409957289,0,-0.5331913197353533,0.1593835526875159,-0.56133098848177,0.18625969588404895
16,000031,180R价值,145.0,,-0.1698550829920398,0.880739823311022,0.8433104770324947,0,-0.6099493874541096,0.14171843889294491,-0.5869869852364585,0.20262813385302497
17,000042,上证央企,50.0,国企改革,-0.15615659876760993,0.86902707586016,0.8633337137211085,0,-0.6188063616218847,0.1604549074117628,-0.605689786909014,0.19628447031246976
18,000043,超大盘,20.0,,-0.1651224166829674,0.8789816257338708,0.8356239800889618,0,-0.6071706364742411,0.1311206821347436,-0.5899566137618081,0.2083740502561978
19,000044,上证中盘,130.0,,-0.07134508054508629,0.8768224989713066,0.864795562228126,0,-0.4993332816944526,0.21246589290849757,-0.5038397967408209,0.2356529383163991
20,000045,上证小盘,320.0,,0.40317746586076914,0.5425454303119571,0.45161302714809953,0,0.18768513188837715,0.3108523960588712,0.14985685135389495,0.4261270693793798
21,000046,上证中小,450.0,,0.05823545612974529,0.8123857539800416,0.7954737071903187,0,-0.2817896846117397,0.2951405760227475,-0.32854760149544127,0.26086824255668856
22,000047,上证全指,500.0,,-0.11715145422900983,0.8719928892306521,0.8523658977889488,0,-0.5288838764246209,0.19198271315372722,-0.5381326920837802,0.21964442625556294
23,000048,责任指数,100.0,绿色/ESG,-0.18487512358473004,0.8660919544570183,0.8316574150148213,0,-0.6025621250285977,0.13278990136060903,-0.5898689661049838,0.19111659540110476
24,000049,上证民企,50.0,,-0.1388605272696316,0.8079959255551838,0.7785130278192609,0,-0.45098286764555956,0.18329418459115146,-0.46433008590273167,0.14778071958812683
