,index_code,name,const,hot,601989,600409,601600,000839,000792,600256,600312,000400
0,000001,上证指数,1478.0,,0.8684853089179343,0.847661327391172,0.8589551033175769,0,0.8488009887188229,-0.03454276970454166,0.9005526864185203,0.8909045957297671
1,000004,工业指数,977.0,,0.7963291004533093,0.8827730570231542,0.765954543501343,0,0.8827045289214437,-0.030238891785598056,0.8601231554874212,0.8371475587766375
2,000009,上证380,380.0,,0.7816796616457995,0.8118776265168763,0.7338652085329394,0,0.9362936777065322,-0.1120848787092278,0.8796856727499617,0.852648709255023
3,000010,上证180,180.0,,0.8727818861366018,0.8406540967103239,0.8781291548306579,0,0.8153722558004896,-0.03371617535813897,0.8852536051429027,0.8836165084460236
4,000015,红利指数,50.0,红利/高股息,0.8659780137608841,0.8480720677593342,0.8775522568295356,0,0.8077260512985028,-0.030841993426015124,0.884969376077108,0.8836082937398878
5,000016,上证50,50.0,,0.8951175154714253,0.8094542583447192,0.9111224610258912,0,0.783708031613384,-0.00628408902712499,0.8722053551975685,0.8795272277315878
6,000018,180金融,47.0,,0.9292256020803413,0.768677597555043,0.9448570236271248,0,0.7783225012400465,0.008760585408892085,0.8827267594597091,0.898831787150881
7,000019,治理指数,295.0,绿色/ESG,0.9011195791730665,0.8139165417044338,0.9066256150684258,0,0.8080661381768681,0.0054246281063126565,0.8918631631295661,0.8962096529523117
8,000020,中型综指,465.0,,0.7504107664073835,0.7416903124053102,0.687008270886237,0,0.9462597018812317,-0.2336254708761118,0.8628832990165275,0.8201464029578421
9,000021,180治理,100.0,绿色/ESG,0.902353510144852,0.8108392748661621,0.9160762233489176,0,0.7891625651214621,0.008285663408672648,0.8785142546926684,0.886624733832979
10,000025,180基建,23.0,,0.9021777037347575,0.7870623364339856,0.8934785862622253,0,0.7496927720497542,0.12032617224244742,0.857811535281795,0.878168515336715
11,000026,180资源,19.0,,0.8765262968579196,0.8184526091620805,0.8979449417336054,0,0.827565132334288,-0.0881194666992157,0.8956500600236411,0.8883004421025151
12,000027,180运输,9.0,,0.7317027722396903,0.8360470980255537,0.7541920319901957,0,0.747802371848738,-0.10469245045904771,0.7756905092350479,0.753229204039507
13,000028,180成长,60.0,,0.8414916312408844,0.8484335192833171,0.8531450337051353,0,0.799657613329174,-0.05540318448234623,0.8668740065356936,0.8612905801099577
14,000029,180价值,60.0,,0.9122348162225062,0.7832473798944946,0.9316639744675582,0,0.7761554742228312,0.009118831069957263,0.8751067917882838,0.8863224326471791
15,000030,180R成长,145.0,,0.82613389473817,0.8624938705753085,0.8189410787795994,0,0.8341253643188561,-0.06424270244155793,0.8723695445860684,0.8585081428868734
16,000031,180R价值,145.0,,0.9051089059367088,0.8054980071185803,0.9193485991900409,0,0.7910141492370056,0.009297953900489854,0.8778685782599669,0.887134045613403
17,000042,上证央企,50.0,国企改革,0.9150460757334583,0.7883389174982339,0.9335195808586322,0,0.7621987687556251,0.05222498673693311,0.857264435403704,0.8749697087674075
18,000043,超大盘,20.0,,0.9267396665805923,0.7905996324845989,0.9347506253111693,0,0.7681823262967157,0.06364776467300681,0.8625924981804254,0.8808481524782357
19,000044,上证中盘,130.0,,0.8236168841808914,0.8665192391742375,0.8032343168957975,0,0.8725117801611675,-0.050900463788224236,0.8835153718965966,0.8633409707614708
20,000045,上证小盘,320.0,,0.8156842360693327,0.7931774390351853,0.7644243667519276,0,0.9296036595002388,-0.10176970433075931,0.9043856714503088,0.8848552861313128
21,000046,上证中小,450.0,,0.8247505890684174,0.832480363383895,0.7880328080286205,0,0.9054640628634338,-0.06635432707564144,0.9026408664336952,0.8788059765328585
22,000047,上证全指,500.0,,0.8725206410973023,0.8351337461622234,0.8631248760493345,0,0.846119724054611,-0.03822218270970192,0.9032865428663968,0.8964117347232539
23,000048,责任指数,100.0,绿色/ESG,0.8994995313192975,0.8059777518685937,0.9116566258417451,0,0.7898723116502241,-0.008150910453593084,0.8800816219109824,0.8863240755884063
24,000049,上证民企,50.0,,0.8004232544074877,0.8228350669224707,0.7785259533367783,0,0.90983739908905,-0.10659304924573615,0.9018331988248546,0.8705516270844721
25,000050,50等权,50.0,,0.9032226838919553,0.8083337586203725,0.9138130081137459,0,0.798768787236442,-0.002151117295111562,0.8830389185493104,0.8876532150411899
26,000051,180等权,180.0,,0.8662194322182982,0.8332203804898728,0.8449368472411963,0,0.8722299123824899,-0.0679106151586571,0.9131309834009009,0.8950718299326235
