,index_code,name,const,hot,601989,600409,601600,000839,000792,600256,600312,000400
0,000001,上证指数,1478.0,,0.8078853343277326,0.6767441699638784,0.9473126697476324,0,0.8560588817867704,0.6205516805678712,0.8772701267420513,0.5586930296163346
1,000004,工业指数,977.0,,0.8826118547598932,0.8013378224397175,0.9123473123101544,0,0.9099552909111237,0.659746840139665,0.7974132464893399,0.5865929032455709
2,000009,上证380,380.0,,0.9169825131225193,0.8747276977618139,0.8637648360155679,0,0.8529002139996058,0.8499005876262534,0.7737444880637392,0.7659848457767756
3,000010,上证180,180.0,,0.753114002272075,0.5974233137639291,0.9121255827165573,0,0.8126410392431788,0.5727850277451547,0.8892637185925546,0.5892955543665159
4,000015,红利指数,50.0,红利/高股息,0.7166008928693193,0.5563352907752497,0.9066096645583174,0,0.7798100591368361,0.5653076144831483,0.9123623348718528,0.5828993116135202
5,000016,上证50,50.0,,0.6469102232349054,0.4797658869881442,0.8678750303223414,0,0.7272397090661064,0.49859151958658643,0.8928742819356988,0.5731107287955093
6,000018,180金融,47.0,,0.3336821799216291,0.21502790341205072,0.6834052694761384,0,0.47607231967523456,0.34941899971170554,0.8498968323310293,0.5142795718749648
7,000019,治理指数,295.0,绿色/ESG,0.7473972838270129,0.6015657548803862,0.9052661666004657,0,0.8112329815135952,0.5846042810622516,0.8894950331394104,0.6056661998355459
8,000020,中型综指,465.0,,0.8922263374683049,0.8066463557301666,0.5828620063160461,0,0.7898659090526914,0.809441352062272,0.5376728963196976,0.785780271598152
9,000021,180治理,100.0,绿色/ESG,0.69212087015042,0.5286905301019934,0.8897376435630405,0,0.7651877068082347,0.5367808628932584,0.903997507969468,0.5858768588095874
10,000025,180基建,23.0,,0.737410602233997,0.5613805745424384,0.9276327467940495,0,0.7891748453985704,0.5742596868784074,0.9182071421759153,0.5581836176455898
11,000026,180资源,19.0,,0.8670731155944307,0.8283170819357691,0.8617073628132927,0,0.8868474541308122,0.5360992877306741,0.6486853316810718,0.4317857411770276
12,000027,180运输,9.0,,0.7736295944977832,0.609539067961414,0.9623301581176481,0,0.8465994624952491,0.6366109726733147,0.8784573716300982,0.48914029400541986
13,000028,180成长,60.0,,0.7022059215576171,0.5677377474425747,0.8612018290995652,0,0.7667070840818813,0.5048844185574536,0.8626551844546718,0.5755754015273951
14,000029,180价值,60.0,,0.583923400618947,0.4180449246342809,0.8413335356875001,0,0.6781838873403844,0.4889303935022435,0.9027309383473279,0.5762485489041841
15,000030,180R成长,145.0,,0.8310172301189308,0.7143296410094361,0.9085384286448952,0,0.8741883810427169,0.6089170415691677,0.8238124230445436,0.5785413031300602
16,000031,180R价值,145.0,,0.6754369962798414,0.5085600707532248,0.88515087159492,0,0.7552269046762253,0.5462267753634352,0.91113674703198,0.5940710948763142
17,000042,上证央企,50.0,国企改革,0.7566356245630432,0.5849306739020097,0.9504919929926727,0,0.8096669134224658,0.5777176170183408,0.8926668397422677,0.5199790128752579
18,000043,超大盘,20.0,,0.7051619390655648,0.5249392133618597,0.9131396470521348,0,0.7700864018137908,0.5211180298831478,0.8768185709531234,0.5298234917522942
19,000044,上证中盘,130.0,,0.8703801586213112,0.7719553665051991,0.8801966243871018,0,0.906544126314471,0.7074868728383001,0.8090566161725201,0.6607456880971606
20,000045,上证小盘,320.0,,0.9053487509434469,0.8375242018311361,0.7117277530194424,0,0.8683337358814667,0.8316419593588663,0.6235875097534148,0.7449702402431364
21,000046,上证中小,450.0,,0.8894815533206565,0.8190394940316601,0.8156113786122167,0,0.9086841942862746,0.7815495831512728,0.7358359617303706,0.7212077999912425
22,000047,上证全指,500.0,,0.8074979830119677,0.6949878340184654,0.9033717401227002,0,0.8643883318771015,0.6541100560864326,0.8554073728675412,0.6355633259929112
23,000048,责任指数,100.0,绿色/ESG,0.6727421535419827,0.5617888597164852,0.8348661695158486,0,0.7489015090960371,0.5130705370466352,0.8556955433818255,0.6084134632603971
24,000049,上证民企,50.0,,0.7833721260501406,0.7053879919295759,0.7169437355931453,0,0.7574294346779185,0.7409502515620233,0.8136195251389307,0.8722001829276133
