code,name,const,hot,cate,sh000001,sh000004,sh000009,sh000010,sh000015,sh000016,sh000018,sh000019,sh000020,sh000021,sh000025,sh000026,sh000027,sh000028,sh000029,sh000030,sh000031,sh000042,sh000043,sh000044,sh000045,sh000046,sh000047,sh000048,sh000049,sh000050,sh000051,sh000052,sh000053,sh000054,sh000055,sh000056,sh000057,sh000058,sh000059,sh000060,sh000062,sh000063,sh000064,sh000065,sh000066,sh000067,sh000068,sh000069,sh000070,sh000071,sh000072,sh000073,sh000074,sh000075,sh000076,sh000077,sh000078,sh000079,sh000091,sh000092,sh000093,sh000094,sh000095,sh000096,sh000097,sh000098,sh000102,sh000103,sh000104,sh000105,sh000106,sh000107,sh000108,sh000109,sh000110,sh000111,sh000112,sh000113,sh000114,sh000115,sh000117,sh000118,sh000119,sh000120,sh000121,sh000122,sh000123,sh000125,sh000126,sh000128,sh000129,sh000130,sh000131,sh000132,sh000133,sh000134,sh000135,sh000136,sh000137,sh000138,sh000141,sh000142,sh000145,sh000146,sh000147,sh000148,sh000149,sh000150,sh000151,sh000152,sh000153,sh000155,sh000158,sh000159,sh000160,sh000161,sh000162,sh000171,sh000921,sh000300,sh000801,sh000802,sh000803,sh000804,sh000805,sh000806,sh000807,sh000808,sh000809,sh000810,sh000811,sh000812,sh000813,sh000814,sh000815,sh000816,sh000818,sh000819,sh000956,sh000820,sh000821,sh000822,sh000824,sh000825,sh000826,sh000827,sh000828,sh000829,sh000830,sh000831,sh000838,sh000839,sh000840,sh000841,sh000842,sh000843,sh000844,sh000846,sh000860,sh000901,sh000903,sh000904,sh000905,sh000906,sh000908,sh000909,sh000910,sh000911,sh000912,sh000913,sh000914,sh000915,sh000916,sh000917,sh000918,sh000919,sh000920,sh000922,sh000925,sh000926,sh000927,sh000928,sh000929,sh000930,sh000931,sh000932,sh000933,sh000934,sh000935,sh000936,sh000937,sh000939,sh000940,sh000941,sh000942,sh000943,sh000944,sh000945,sh000946,sh000947,sh000948,sh000949,sh000950,sh000951,sh000952,sh000953,sh000954,sh000955,sh000957,sh000958,sh000959,sh000960,sh000961,sh000962,sh000963,sh000964,sh000965,sh000966,sh000967,sh000968,sh000969,sh000970,sh000971,sh000972,sh000975,sh000977,sh000978,sh000979,sh000980,sh000981,sh000982,sh000983,sh000984,sh000998,sz399001,sz399231,sz399234,sz399235,sz399236,sz399238,sz399242,sz399248,sz399314,sz399315,sz399971,sz399316,sz399319,sz399321,sz399335,sz399337,sz399353,sz399354,sz399355,sz399356,sz399357,sz399360,sz399361,sz399362,sz399363,sz399392,sz399398,sz399402,sz399403,sz399412,sz399417,sz399418,sz399419,sz399420,sz399431,sz399435,sz399437,sz399439,sz399440,sz399441,sz399701,sz399702,sz399703,sz399704,sz399705,sz399706,sz399707,sz399802,sz399803,sz399804,sz399805,sz399806,sz399807,sz399808,sz399809,sz399810,sz399811,sz399812,sz399813,sz399814,sz399817,sz399959,sz399965,sz399966,sz399967,sz399970,sz399972,sz399973,sz399974,sz399975,sz399976,sz399983,sz399986,sz399987,sz399989,sz399990,sz399991,sz399992,sz399993,sz399994,sz399995,sz399996,sz399997,sz399998
sh000001,上证指数,1478,,综合,1,0.518638396,-0.092357731,0.969825567,0.966927236,0.926753618,0.919565484,0.973253698,-0.377421016,0.94183776,0.942106583,0.632496897,0.393509875,0.913503314,0.917845411,0.909737732,0.949341445,0.934413773,0.963511011,0.903083461,-0.120310448,0.485452928,0.991255638,0.902203201,0.739332499,0.969784626,0.95968418,0.93754802,0.957942119,0.927612069,0.941127573,0.9600377,0.921096509,0.935778779,0.730838984,0.97989875,0.975633715,0.915558502,0.680438515,0.952902409,0.422393818,0.004099525,0.433055427,0.626406863,0.298110432,0.410769324,0.354661639,0.022758634,0.694018858,-0.259958239,0.898655908,-0.460825107,0.090850918,-0.251982464,-0.155328591,0.485756505,0.769549386,0.468063537,0.027169782,0.681412531,-0.346251473,0.958903701,0.141234702,0.50140792,0.541952563,0.46316111,-0.341519712,0.140296272,0.380087848,-0.294829736,0.60323045,-0.479208389,-0.231622625,-0.333204057,-0.263911117,-0.144077984,-0.061616582,0.561921323,-0.229178482,0.094371116,-0.195077234,0.664243803,0.942304401,0.969843026,0.777791714,0.115857693,0.996183901,0.064575949,-0.334715418,-0.022772362,-0.24676909,0.902496342,0.96358259,0.737461343,-0.24786957,-0.068699051,-0.113588688,-0.063176386,0.264941656,-0.34119658,0.231752977,0.8739143,0.950114554,0.548989082,0.93836957,0.938690655,0.537904371,0.94959705,-0.336336648,0.990223669,0.609562404,-0.335163386,-0.064445177,0.047638087,0.96186342,0.972449785,0.221412437,-0.095036118,0.997535855,0.418786447,0.077667381,0.895176047,0.495133904,0.180010455,0.419058184,0.616335404,-0.184544506,-0.188401514,-0.067374816,0.107660099,0.500748813,0.865144121,0.921450746,-0.196542712,0.979676139,0.371326478,0.954568706,0.451107871,0.97350225,0.941679858,0.83531434,-0.456036706,0.930682168,0.885047951,-0.358328356,0.54466627,0.159209702,-0.10952611,-0.19866664,0.084305325,0.310402986,0.946323959,0.973019103,0.989871766,,0.960917414,0.937667,0.379982611,-0.106452317,0.951918679,0.795162005,0.112131033,0.497200121,0.874375257,0.497244819,0.5841407,0.923400866,0.274166747,-0.443542494,0.436410338,0.901977519,0.923909495,0.768999338,0.989926009,0.933100267,0.993457198,0.967208451,0.692244695,0.260707509,0.054529926,0.881693811,0.540351942,0.258666394,0.929243519,-0.13186613,-0.570401644,0.245458453,0.30365913,0.96069731,-0.454140923,0.752125027,0.909265796,0.2253926,0.476030146,0.920963052,0.901140031,0.865500637,0.735415685,0.925657184,0.899463433,0.870800882,0.891562413,0.939114012,0.980624403,0.289667997,-0.475336636,0.939530027,0.973771974,0.251343097,-0.146585295,0.781418787,-0.04340091,0.960909805,0.443294602,0.984522538,0.947478646,0.685334542,0.971645579,0.98710622,0.971341146,0.503156201,-0.476337229,-0.110088878,0.245815608,0.961514975,0.814847783,-0.081560476,-0.355405194,0.889323421,0.026089733,0.4502987,0.379174303,-0.265357951,-0.315336677,0.143467836,-0.017128551,0.76882093,0.58479193,0.96453056,0.019704452,0.60119512,-0.046311945,0.161716528,0.914296511,0.361270235,0.115263452,0.875517262,0.970925835,0.978254877,0.873478763,0.964405722,-0.313234401,0.458093073,0.225335527,0.035377667,-0.259246614,0.784460739,0.971803993,0.38722141,-0.507859685,-0.549243743,-0.224218229,0.175460702,0.940638592,0.898835979,0.486171719,0.955231823,0.512100035,0.617898733,-0.229670683,0.884288531,0.909439816,0.90773424,-0.398204037,-0.436353986,0.796542325,0.955476794,-0.115574719,-0.450961747,0.059538587,0.662122832,-0.527120391,-0.203764637,-0.479455485,0.403005721,0.674550219,-0.47119707,0.62566658,-0.303861462,0.63725079,-0.560234494,-0.367114635,0.865499061,0.927729113,-0.416783674,-0.412192608,0.827650079,-0.490888208,0.961547945,0.953825483,-0.600636434,0.884972558,0.901311974,0.528809796,0.619952402,0.026531058,0.407413166,0.01672539,-0.265090121,-0.268929379,0.523801106,-0.442522287,0.521255301,0.268697425
sh000803,300波动,100,Smart Beta,策略,0.997535855,0.500754189,-0.102993238,0.968772142,0.968040113,0.926404145,0.923854979,0.971702904,-0.386066036,0.942386192,0.943858971,0.615130334,0.401384715,0.906426968,0.919074493,0.900679414,0.951772537,0.93957897,0.962546097,0.899585653,-0.130218096,0.476723235,0.987746983,0.90169065,0.729084347,0.970870012,0.957660089,0.938854869,0.958955514,0.932432858,0.932327249,0.960600166,0.914815153,0.93630183,0.71647797,0.980943874,0.98003176,0.918336738,0.666479536,0.951641247,0.400255398,-0.00336005,0.410173884,0.608525227,0.276308658,0.393435311,0.358133713,0.016977841,0.682213541,-0.273899611,0.90330566,-0.469458666,0.080404599,-0.259933495,-0.16673124,0.465161783,0.759610554,0.445948631,0.024434926,0.663751594,-0.352168341,0.959667957,0.127310284,0.485434125,0.524596206,0.451399524,-0.349152757,0.135379537,0.367921591,-0.306728091,0.584700452,-0.484515728,-0.229292952,-0.333632476,-0.264687739,-0.155558024,-0.072124947,0.553023179,-0.239216652,0.083543676,-0.209780684,0.656108723,0.941314678,0.968766598,0.762837887,0.104010141,0.997902957,0.054739776,-0.343403719,-0.02928028,-0.258899081,0.905223891,0.965892448,0.732123901,-0.258939953,-0.079504586,-0.125589338,-0.071814702,0.239387649,-0.344743687,0.213856243,0.862780576,0.951343572,0.551364537,0.940573013,0.941973489,0.525025236,0.948663572,-0.339597464,0.986614504,0.609292774,-0.343544026,-0.073328177,0.032106379,0.961603855,0.969179864,0.203902329,-0.106904299,1,0.407454547,0.054789431,0.886355026,0.473131726,0.163620833,0.404452399,0.60199392,-0.205109188,-0.189107759,-0.072288392,0.092987328,0.478404761,0.863338599,0.925863653,-0.218000991,0.977512195,0.359234787,0.953950503,0.441049198,0.974143309,0.944523919,0.83175738,-0.460745534,0.930925532,0.881911705,-0.366381011,0.533666657,0.145573674,-0.119704269,-0.206915472,0.070182833,0.300909968,0.944000152,0.969076261,0.985786414,,0.959993445,0.9351785,0.375445044,-0.116927596,0.945793286,0.788999067,0.100786194,0.499838143,0.865947855,0.47362855,0.569501577,0.92682874,0.264833592,-0.447582196,0.440732323,0.894464125,0.92269418,0.757603708,0.988773903,0.933877957,0.995394743,0.971237556,0.682148757,0.24921318,0.05146934,0.872673506,0.518066681,0.244053489,0.932126964,-0.140031752,-0.573110511,0.246365521,0.292134608,0.960723739,-0.456740447,0.736112128,0.911780626,0.204537187,0.47786657,0.925348894,0.903877036,0.863345845,0.72422984,0.927621487,0.902244851,0.870873524,0.878691381,0.928940531,0.975110907,0.296032246,-0.481774943,0.939382195,0.973374466,0.230812881,-0.15255914,0.767230877,-0.048768387,0.960140811,0.434773362,0.982776677,0.950325584,0.670044897,0.971007821,0.987371462,0.970695667,0.492176014,-0.479361084,-0.121571493,0.227477128,0.962255585,0.805622365,-0.092465873,-0.362566228,0.886622511,0.022431177,0.437773562,0.36208305,-0.275134389,-0.322412185,0.135792256,-0.025567128,0.775651018,0.596221463,0.961105434,0.011082907,0.607777192,-0.057848756,0.14147162,0.912293946,0.347740781,0.106978105,0.876289882,0.967049743,0.98144891,0.872057538,0.965824962,-0.320999671,0.450830923,0.214221893,0.026299847,-0.267308081,0.768312592,0.972353475,0.369473151,-0.5131722,-0.555532589,-0.233722958,0.167390064,0.950255875,0.901444137,0.470971194,0.964364349,0.498981185,0.616335804,-0.242682619,0.876789053,0.902439886,0.899776429,-0.411657897,-0.444342797,0.783801197,0.964328563,-0.124705231,-0.455996987,0.048940959,0.659229439,-0.532084937,-0.204373343,-0.482309122,0.406467361,0.680269508,-0.478762614,0.623866159,-0.311726211,0.62568362,-0.564031419,-0.371901063,0.863344258,0.936483791,-0.420926904,-0.417585563,0.818588684,-0.495375283,0.962082721,0.962788579,-0.607027853,0.883354244,0.904047145,0.509672689,0.610633522,0.010000139,0.403451274,0.005214181,-0.276414993,-0.275392189,0.518524659,-0.450313645,0.499945083,0.254231161
sh000129,180波动,100,Smart Beta,策略,0.996183901,0.485665528,-0.136099279,0.977711902,0.975617405,0.938442177,0.931238042,0.97338266,-0.419584989,0.950076954,0.939269352,0.625034031,0.419324854,0.921319394,0.93182816,0.908447112,0.960737502,0.946995727,0.971701044,0.894525743,-0.164654528,0.450826852,0.988824116,0.91121099,0.723495584,0.97920327,0.950808146,0.949246791,0.967918339,0.940922041,0.946953371,0.970646431,0.925837633,0.948027774,0.70624862,0.986232295,0.98200875,0.929358571,0.65999398,0.950283598,0.396515141,-0.033817853,0.405615786,0.614596698,0.260302566,0.373771938,0.32878747,-0.018344491,0.670107871,-0.29861385,0.912948655,-0.500651736,0.045996153,-0.29468922,-0.200008284,0.463324407,0.746630291,0.443802441,-0.009005609,0.666770573,-0.388726295,0.968575751,0.108046953,0.479854229,0.516630492,0.433168521,-0.383018248,0.096049215,0.352845395,-0.333144036,0.592655537,-0.51614198,-0.257428605,-0.371432285,-0.295293599,-0.189588238,-0.101321987,0.531558093,-0.27147743,0.051177016,-0.232548022,0.636263752,0.948866032,0.978468374,0.770453579,0.071164512,1,0.019946345,-0.375901426,-0.06161445,-0.29539401,0.914850791,0.960767844,0.713678986,-0.292859461,-0.108425894,-0.157721894,-0.105345581,0.231655945,-0.378981685,0.205648579,0.861522167,0.962690668,0.520433177,0.947562929,0.949031082,0.518780085,0.960190772,-0.3754335,0.987874084,0.580608445,-0.378314626,-0.108662115,0.013612735,0.970170633,0.974021866,0.192225409,-0.139598711,0.997902957,0.380070235,0.03833267,0.889295644,0.486324908,0.149352285,0.387103968,0.604897166,-0.22121117,-0.223268171,-0.107314565,0.082453116,0.491094923,0.880153144,0.931774641,-0.234855545,0.985880763,0.367251327,0.966071952,0.411941869,0.981578405,0.952589417,0.830778921,-0.49412328,0.916636551,0.865150501,-0.398781137,0.51265426,0.115507498,-0.155389758,-0.243880992,0.057456883,0.267819892,0.944729587,0.977044806,0.987620361,,0.966785992,0.946557867,0.34442136,-0.150879018,0.941512575,0.803904819,0.095577342,0.47550592,0.876441415,0.494446071,0.574568571,0.935244972,0.234867687,-0.473170053,0.411118006,0.90566884,0.93621819,0.750245974,0.992322356,0.945020195,0.993409053,0.976983335,0.692941138,0.234644332,0.0174671,0.877674273,0.531099952,0.231857396,0.940188033,-0.174106754,-0.599111815,0.208441749,0.269120503,0.969471202,-0.486711966,0.752181714,0.898646078,0.201757121,0.478606774,0.931392227,0.91288319,0.881035561,0.716481888,0.918352036,0.911488707,0.889463093,0.873393587,0.940276936,0.971359547,0.305704421,-0.509266662,0.950512203,0.972763203,0.227707785,-0.187336672,0.772532422,-0.082929877,0.969607889,0.404681055,0.988490604,0.9593203,0.664257402,0.979717569,0.984117794,0.979306853,0.483255444,-0.506422112,-0.150516338,0.207089387,0.971547443,0.792178721,-0.127223243,-0.397964673,0.871248744,-0.015421197,0.41346322,0.351493083,-0.309122122,-0.356199321,0.096107881,-0.066599385,0.760490413,0.576576398,0.967272908,-0.022101759,0.582747591,-0.092731287,0.129324766,0.925717344,0.324379332,0.077937978,0.873466826,0.972604624,0.986009957,0.881293614,0.969634534,-0.355474645,0.42064738,0.190866174,-0.004270635,-0.298814409,0.769760067,0.973960502,0.365427194,-0.542974948,-0.580728032,-0.266218639,0.126792573,0.943806056,0.910746038,0.459696778,0.956846879,0.489719155,0.620740756,-0.273678514,0.884877371,0.907995257,0.902599435,-0.433444242,-0.474327758,0.786172474,0.956412961,-0.159434503,-0.487065515,0.011397774,0.627005782,-0.561930663,-0.244730711,-0.512888426,0.410975845,0.658554455,-0.506772104,0.597675508,-0.346818377,0.610941102,-0.593256175,-0.403610687,0.881034135,0.930073142,-0.453003367,-0.446687748,0.813656775,-0.524385474,0.962445474,0.954189788,-0.629495928,0.902938611,0.913031511,0.514015863,0.587234619,-0.002272803,0.369548447,-0.02983247,-0.306011343,-0.310179279,0.487703156,-0.481890537,0.507306575,0.258705834
sh000926,中证央企,341,国企改革,主题,0.993457198,0.47472625,-0.11590521,0.961223641,0.970776864,0.917998609,0.924618118,0.963404264,-0.395614935,0.936693021,0.961656304,0.607728718,0.422764508,0.884984545,0.919129152,0.872484414,0.953762792,0.948564821,0.962445923,0.897120193,-0.140606785,0.468318018,0.977286626,0.888994376,0.702437448,0.967665992,0.952838232,0.938829486,0.959889642,0.934410242,0.918659184,0.962133846,0.893131556,0.933582703,0.68455259,0.979880335,0.987346961,0.915673138,0.642354967,0.94213142,0.39180891,-0.002844447,0.399349215,0.560726088,0.267262378,0.386702127,0.393148522,0.004333531,0.649032708,-0.297160017,0.901605555,-0.48157989,0.074860393,-0.273695966,-0.17516134,0.455762265,0.747288537,0.433841723,0.043671456,0.620543255,-0.34943985,0.960802646,0.142118417,0.436847717,0.528703518,0.448957217,-0.349764325,0.131625094,0.322108815,-0.327509228,0.537046738,-0.487659812,-0.249375131,-0.326519296,-0.251089072,-0.167592783,-0.091239884,0.547423775,-0.254291195,0.074238183,-0.23613897,0.634141483,0.928525216,0.964878572,0.724473971,0.092417765,0.993409053,0.03739493,-0.361391571,-0.050728761,-0.270686209,0.912388669,0.971737181,0.710513323,-0.265063242,-0.103724216,-0.136372815,-0.087115215,0.233942035,-0.330691095,0.162973676,0.830174644,0.951580545,0.554869717,0.94869651,0.950182588,0.485009038,0.941935669,-0.338064791,0.975833375,0.621578279,-0.350627937,-0.092066208,0.005615778,0.953289311,0.953527192,0.201193815,-0.122877317,0.995394743,0.374559544,0.047311976,0.854361543,0.415434374,0.11401609,0.367213615,0.599763705,-0.204478632,-0.166044129,-0.081068585,0.041963868,0.420413575,0.84033897,0.925956667,-0.223755385,0.969292657,0.390193768,0.945992025,0.418688998,0.97088337,0.949024914,0.810214462,-0.461209859,0.932490152,0.871900336,-0.370512602,0.495106172,0.151035559,-0.135688839,-0.213954899,0.019433546,0.286491317,0.924050782,0.957112825,0.974007385,,0.96972892,0.920268717,0.368447958,-0.131172575,0.926158609,0.784840203,0.127481297,0.535296133,0.839992213,0.417535938,0.516835355,0.921970251,0.226203521,-0.463029495,0.441755504,0.870232411,0.913707663,0.723998747,0.982220935,0.930726219,1,0.975981515,0.68316591,0.265266719,0.071792261,0.847300791,0.461743865,0.192331625,0.92567417,-0.164300053,-0.583078533,0.241740785,0.261081712,0.955407618,-0.443782367,0.694520564,0.932084265,0.206181521,0.492838804,0.925616426,0.910074453,0.840451168,0.68665192,0.947258332,0.908409843,0.852991999,0.851744468,0.904179786,0.963849295,0.317673049,-0.485160854,0.933522713,0.957415831,0.229201103,-0.149844792,0.725482683,-0.056609628,0.954679443,0.424484125,0.976192621,0.948204432,0.630755179,0.971694522,0.978051921,0.964271552,0.455474657,-0.469306953,-0.152314416,0.224138433,0.959023954,0.786940596,-0.107786549,-0.371088618,0.880258751,0.011378009,0.405155455,0.318938198,-0.295225674,-0.32053384,0.115079559,-0.043159419,0.793471651,0.628943333,0.944354012,0.004862075,0.628674888,-0.073896932,0.142796433,0.899767148,0.326000852,0.082468794,0.87658187,0.961075059,0.982328093,0.849482355,0.965656245,-0.338058388,0.427414994,0.187281333,-0.000155816,-0.279584964,0.731026602,0.959317201,0.319183561,-0.511570404,-0.554221541,-0.239243442,0.184191903,0.948601358,0.907604386,0.434664249,0.968451099,0.45532321,0.656059078,-0.272459966,0.846715195,0.873849139,0.870297173,-0.408613355,-0.455894475,0.741930941,0.967894761,-0.137269514,-0.463942923,0.015955447,0.635329321,-0.540246022,-0.185346873,-0.471405921,0.384013611,0.697400716,-0.493626562,0.608291467,-0.320606827,0.588450899,-0.565849637,-0.356388007,0.840449425,0.931281271,-0.410828413,-0.430202321,0.783211796,-0.48193042,0.959904907,0.965947963,-0.605670623,0.866814475,0.910244461,0.455378339,0.587721457,0.030394105,0.410455941,-0.018769434,-0.307918525,-0.293012557,0.54483093,-0.464149568,0.444211687,0.283739657
sh000047,上证全指,500,,规模,0.991255638,0.549383635,-0.064888756,0.973491328,0.946306062,0.932043171,0.907268117,0.980358279,-0.354054107,0.945568609,0.910138654,0.61002093,0.342945176,0.942594163,0.906190797,0.954434745,0.93458609,0.910480461,0.952220618,0.89965406,-0.100119954,0.496638082,1,0.919010513,0.787109919,0.961503443,0.951221098,0.924541538,0.943580867,0.917636615,0.949613519,0.946495084,0.951576734,0.930440979,0.782701698,0.971137929,0.959344042,0.908706563,0.738094294,0.961938039,0.409360566,0.020030927,0.420779669,0.713140107,0.271119584,0.411952138,0.307547203,0.055716244,0.741658463,-0.203718707,0.890220098,-0.431589575,0.112416207,-0.236996387,-0.139420982,0.474472063,0.775744079,0.454633546,0.021280424,0.750464769,-0.344355372,0.94477755,0.123556607,0.585967656,0.49206422,0.459349586,-0.32856873,0.147088412,0.456416415,-0.238800748,0.639013811,-0.460299819,-0.171567991,-0.333152763,-0.262864488,-0.1205187,-0.020005766,0.55923676,-0.193705356,0.109658901,-0.13674698,0.682367424,0.954565223,0.967671248,0.842196503,0.130498431,0.988824116,0.094378902,-0.303195869,0.020710234,-0.227056627,0.876942717,0.937807742,0.763070262,-0.233242498,-0.021288228,-0.094111497,-0.026213034,0.259843063,-0.345888928,0.327000071,0.921741305,0.938043331,0.528527967,0.908831222,0.908621739,0.598216907,0.951424566,-0.324509663,0.999901228,0.591018562,-0.315599332,-0.035688131,0.11661756,0.965091418,0.990754335,0.207744627,-0.068333194,0.987746983,0.457498566,0.072722499,0.940525137,0.592998175,0.268416081,0.45685111,0.575209151,-0.175406613,-0.19756919,-0.053029952,0.207534567,0.597560978,0.882961754,0.91102762,-0.183095972,0.98149537,0.312162569,0.95566069,0.471011178,0.962781522,0.915624012,0.870014629,-0.43960331,0.91467635,0.887970558,-0.344733196,0.591710282,0.151714885,-0.076496276,-0.18092034,0.18052468,0.325478458,0.970483384,0.98635928,0.995818895,,0.941046735,0.953767338,0.394736649,-0.085879324,0.975929556,0.760589209,0.076699988,0.454640437,0.912156534,0.592940646,0.674749988,0.919774638,0.336189546,-0.390063586,0.428551889,0.940854426,0.928851956,0.827527745,0.985481165,0.926967376,0.977286626,0.950368586,0.648452559,0.230682712,0.035587623,0.916790378,0.634040884,0.349564635,0.927012175,-0.086919948,-0.529453048,0.238666161,0.360107886,0.957881045,-0.452057221,0.819515116,0.870906978,0.205283444,0.431767616,0.909955822,0.878324626,0.882799603,0.778532205,0.889861811,0.876783587,0.884321779,0.918711803,0.965342106,0.985844786,0.241683996,-0.451916883,0.937722644,0.988507165,0.231309557,-0.128923222,0.842773453,-0.013173315,0.958176896,0.449373417,0.982761487,0.938580453,0.755787621,0.961676834,0.990952302,0.973781927,0.580036973,-0.470563186,-0.054434063,0.233955548,0.954615011,0.831416379,-0.06175355,-0.330294864,0.889064313,0.038450368,0.500947117,0.432392443,-0.239223016,-0.306384383,0.160211152,-0.001100068,0.726361718,0.516006354,0.984853767,0.028656215,0.55424074,-0.024297797,0.145101088,0.926144972,0.39381536,0.163771396,0.849599496,0.980761802,0.964698746,0.907355305,0.952990897,-0.282164968,0.490903914,0.28093947,0.06341372,-0.232164026,0.846826497,0.984426684,0.482195689,-0.494697378,-0.530985636,-0.217851168,0.162412946,0.932625751,0.875322022,0.521292797,0.930824791,0.513920633,0.55271977,-0.184777229,0.924584301,0.944340005,0.944108773,-0.394073609,-0.400796966,0.852927143,0.931607639,-0.100658867,-0.425799463,0.07953105,0.671733012,-0.50052079,-0.208322989,-0.474329993,0.457952487,0.622965214,-0.425233674,0.652834825,-0.287617421,0.67546109,-0.542936127,-0.379555575,0.882798193,0.926233032,-0.419540108,-0.371136988,0.881155809,-0.496193111,0.966166311,0.930532834,-0.582911114,0.890409124,0.878489873,0.618176611,0.626830437,-0.014577961,0.402806092,0.057544215,-0.212229824,-0.239031295,0.491919329,-0.408657212,0.614407414,0.21157975
sh000159,沪股通,573,,主题,0.990223669,0.550072525,-0.062943949,0.973178417,0.944512893,0.932152099,0.906131769,0.98049048,-0.352483239,0.945475743,0.908014271,0.607536741,0.336555998,0.943734279,0.905134253,0.956370833,0.933258119,0.908358446,0.950749234,0.897800107,-0.099168243,0.496107105,0.999901228,0.920066267,0.787940569,0.96097438,0.950263104,0.923221945,0.94215092,0.916586824,0.949143229,0.944879775,0.952967134,0.929877022,0.784527677,0.970312628,0.95711161,0.90824962,0.739117218,0.961130748,0.407267845,0.017962333,0.418850759,0.717399535,0.270080115,0.411951975,0.302804053,0.057579744,0.74736577,-0.199231855,0.889891667,-0.431427386,0.112594082,-0.236432346,-0.137509047,0.473319514,0.774951212,0.452497298,0.018922469,0.75349601,-0.345022401,0.94342405,0.12033135,0.592780328,0.488363157,0.459807078,-0.32846388,0.148284637,0.463934972,-0.234336559,0.646374843,-0.461228213,-0.167901156,-0.333637492,-0.266261257,-0.118739278,-0.01743503,0.561031925,-0.191896613,0.111674575,-0.132463823,0.685072276,0.956049855,0.966157691,0.844804588,0.132471526,0.987874084,0.097376959,-0.303775522,0.024634176,-0.225284853,0.874452375,0.935943628,0.765194049,-0.232969413,-0.017488492,-0.093230081,-0.02296323,0.258271136,-0.348387605,0.334180772,0.924198912,0.936501489,0.528912735,0.905809711,0.906133355,0.604517655,0.951119645,-0.324544672,1,0.588677989,-0.315531149,-0.036326168,0.117370394,0.965248398,0.991354502,0.205807572,-0.066279978,0.986614504,0.462051275,0.071114291,0.942250953,0.599532621,0.274541846,0.462116887,0.571562007,-0.176697626,-0.200723786,-0.051219857,0.213995283,0.604091512,0.887202759,0.910081213,-0.183755722,0.98122336,0.307647709,0.955674185,0.475226143,0.961975435,0.913900495,0.875357457,-0.439389704,0.913319842,0.887747818,-0.34517363,0.59682548,0.152361646,-0.075573839,-0.181010395,0.187241277,0.325892894,0.972475636,0.985855787,0.995890438,,0.939583131,0.954512079,0.394154989,-0.085027827,0.976764879,0.757381065,0.073369994,0.449663269,0.912744782,0.59851962,0.68048625,0.919969212,0.336244917,-0.385970492,0.425824239,0.942506475,0.929199406,0.829295379,0.985667141,0.926195338,0.975833375,0.949105863,0.64436971,0.228334557,0.032550814,0.917069597,0.640302731,0.356033933,0.927442985,-0.087719067,-0.526802435,0.237488418,0.361972908,0.95756583,-0.454713129,0.822476795,0.868222475,0.201908415,0.426220912,0.908986598,0.876136152,0.886816187,0.783438906,0.887320925,0.874592469,0.887803715,0.920393883,0.966386376,0.985928858,0.235307593,-0.451580254,0.937374865,0.98921554,0.228065793,-0.129362683,0.845037393,-0.014372595,0.957871054,0.449780412,0.98252771,0.93812991,0.758439021,0.960106503,0.990779898,0.973310385,0.58267129,-0.472795763,-0.050754147,0.233007273,0.953849776,0.831686489,-0.060720802,-0.329942816,0.888164392,0.035057144,0.50309161,0.438465269,-0.237601526,-0.304949601,0.160768527,0.001556056,0.720770794,0.508397383,0.985596261,0.028159992,0.546827624,-0.023448331,0.142597404,0.926653451,0.394815853,0.165288916,0.847215984,0.980127969,0.962438871,0.910121267,0.951760693,-0.28175623,0.494534083,0.282178265,0.060230466,-0.232860711,0.850168639,0.985699097,0.488042007,-0.495713074,-0.531572293,-0.219898616,0.160006345,0.93233958,0.873113039,0.526388461,0.929072834,0.51324771,0.547130641,-0.182600324,0.928231923,0.947618117,0.947384481,-0.395376063,-0.399489152,0.855306789,0.929974976,-0.100884199,-0.426337829,0.079018577,0.669389114,-0.499125866,-0.20968526,-0.476422892,0.462669879,0.61589204,-0.424103158,0.652937629,-0.289319282,0.680703404,-0.542224865,-0.383265008,0.88681482,0.92654574,-0.422238828,-0.371009659,0.884231034,-0.499006177,0.966949844,0.928918731,-0.583642438,0.893076797,0.876301227,0.625528927,0.627663578,-0.017008673,0.402257176,0.0605185,-0.208966508,-0.240166352,0.490262915,-0.408638376,0.621115002,0.207477309
