0|000839|增值电信业务收入|1|
0|000848|杏仁露|95|
0|000850|纱、线|84|
0|000851|IT销售业务|75|
0|000852|石油机械设备|81|
0|000856|机械设备及备件|67|
0|000858|酒类|100|
0|000859|薄膜材料|100|
0|000860|白酒|90|
0|000861|商业|79|
0|000862|新能源发电|71|
0|000863|房地产销售|90|
0|000868|整车|52|
0|000869|葡萄酒|100|
0|000875|火电产品|79|
0|000876|饲料|82|
0|000877|水泥熟料|81|
0|000878|阴极铜|90|
0|000880|发动机|100|
0|000881|改性高分子材料|90|
0|000882|租赁及物业管理|77|
0|000883|电力业务|90|
0|000885|固体废弃物处理及环卫业务|95|
0|000886|房地产业|95|
0|000887|冷却系统|94|
0|000888|客运索道收入|90|
0|000889|通信网络维护|7|
0|000890|环保业务|46|
0|000892|影视剧及衍生品|34|
0|000893|氯化钾|73|
0|000895|生鲜产品|100|
0|000897|梅江H2项目|85|
0|000898|钢材产品|62|
0|000899|电力|79|
0|000900|大宗商品现货贸易|82|
0|000901|汽车电子|90|
0|000902|常规复合肥|95|
0|000903|发动机|72|
0|000905|港口贸易|94|
0|000906|黑色供应链|65|
0|000908|注射剂|46|
0|000909|商贸类|79|
0|000910|木地板|100|
0|000911|自产糖|57|
0|000912|化肥产品|84|
0|000913|摩托车整车及电动自行车|94|
0|000915|主营业务-医药产品|100|
0|000917|广告代理运营|82|
0|000918|房地产销售|29|
0|000919|医疗服务|100|
0|000920|膜产品|90|
0|000921|暖通空调|87|
0|000922|电动机|90|
0|000923|磁铁矿|82|
0|000925|轨道交通信号系统|65|
0|000926|房地产|90|
0|000927|铁路产业综合服务|80|
0|000928|工程总承包|75|
0|000929|啤酒|74|
0|000930|燃料乙醇类及其副产品|90|
0|000931|生物医药|61|
0|000932|板材|92|
0|000933|铝锭|100|
0|000935|水泥|100|
0|000936|涤纶短纤维|80|
0|000937|煤炭|92|
0|000938|ICT基础设施及服务|95|
0|000948|集成解决方案|95|
0|000949|氨纶纤维|75|
0|000950|药品类|79|
0|000951|整车销售|90|
0|000952|原料系列产品|90|
0|000953|尿素|44|
0|000955|水刺产品|69|
0|000957|客车|77|
0|000958|电力销售|72|
0|000959|冷轧|76|
0|000960|供应链业务-供应链业务-铜产品|84|
0|000961|房地产开发|57|
0|000962|钽铌及其合金制品|100|
0|000963|商业|95|
0|000965|房地产销售|89|
0|000966|发电-电力|65|
0|000967|智能装备|100|
0|000968|煤层气销售|92|
0|000969|先进功能材料及器件|92|
0|000970|磁材产品销售|87|
0|000971|IDC服务|12|
0|000972|大桶番茄酱|65|
0|000973|阻隔材料|100|
0|000975|合质金|100|
0|000976|高铁配件制造与销售|65|
0|000977|服务器及部件|95|
0|000978|景区旅游|68|
0|000980|门业产品|55|
0|000981|无级变速器|38|
0|000982|磷酸铁锂|75|
0|000983|煤炭|87|
0|000985|聚丙烯及其改性产品|82|
0|000987|期货业务|94|
0|000988|光电器件系列产品|95|
0|000989|中成药|100|
0|000990|清洁能源产品|80|
0|000993|电力销售|100|
0|000995|粮食白酒|32|
0|000996|汽车业务|92|
0|000997|电子支付产品及信息识读产品|95|
0|000998|水稻种子|90|
0|000999|医药行业-自我诊疗（CHC）|100|
0|001201|生猪|85|
0|001202|运输服务|85|
0|001203|球团|64|
0|001205|化学品运输|94|
0|001206|宠物垫|100|
0|001207|炭黑|100|
0|001208|特种电缆|100|
0|001209|家居服|85|
0|001210|供热运营|100|
0|001211|砧板|75|
0|001212|板材|100|
0|001213|商品汽车物流|100|
0|001215|油炸类|100|
0|001216|色釉陶瓷|100|
0|001217|大宗化学品|75|
0|001218|表面活性剂|100|
0|001219|饼干产品|100|
0|001222|宠物牵引用具|100|
0|001223|生活用纸智能装备|92|
0|001225|板链斗式提升机|100|
0|001226|工程机械零部件|100|
0|001227|企业银行业务|90|
0|001228|跨境化工物流供应链服务|90|
0|001229|分布式系统|100|
0|001230|特许经营权业务|85|
0|001231|杀菌剂|100|
0|001234|运动服装|100|
0|001236|大宗商品交易及风险管理业务|80|
0|001238|遮阳制品-遮阳篷|95|
0|001255|绝缘树脂|92|
0|001256|标签印刷设备-间歇式胶印机|100|
0|001258|风力发电|79|
0|001259|厨房小家电-电饼铛类|100|
0|001260|簇绒地毯|100|
0|001266|智能电控产品|92|
0|001267|园林工程|92|
0|001268|精密件|82|
0|001269|石英坩埚|87|
0|001270|相控阵T/R芯片|90|
0|001278|塑料件|100|
0|001283|软包锂离子电池|95|
0|001286|电力业务|92|
0|001287|存储器|95|
0|001288|通用带式输送机及配套|100|
0|001289|电力产品|95|
0|001296|铸造材料|75|
0|001298|分销业务|100|
0|001299|天然气销售业务|100|
0|001300|蹦床|100|
0|001301|负极材料|92|
0|001308|智能电视|100|
0|001309|存储产品|84|
0|001311|冲压零部件|100|
0|001313|饲料销售|75|
0|001314|消费类电脑|100|
0|001316|分销产品|90|
0|001317|汽车整车综合物流服务|65|
0|001318|低温乳制品|100|
0|001319|金属结构件|90|
0|001322|卫生陶瓷|100|
0|001323|床垫|94|
0|001328|成人基础口腔护理产品-成人牙膏|95|
0|001330|投资-主投业务|82|
0|001331|LNG销售业务|100|
0|001332|换热容器|100|
0|001333|户外型聚酯树脂|100|
0|001336|废气恶臭治理设备|100|
0|001337|金精矿|87|
0|001338|销售麦芽产品|100|
0|001339|教育办公类|100|
0|001360|整机业务-破碎设备|95|
0|001366|饲料销售|95|
0|001367|原料药业务-硫糖铝|95|
0|001368|体育户外-体育用品|100|
0|001380||100|
0|001696|通机产品|100|
0|001872|港口业务|100|
0|001896|火力发电及供热|57|
0|001914|物业管理-基础物业管理-非住宅|100|
0|001965|投资运营板块|100|
0|001979|开发业务|75|
0|002001|营养品|100|
0|002002|PVC|49|
0|002003|拉链|100|
0|002004|农化新材料|100|
0|002005|厨房家电|24|
0|002006|新材料成套生产线|100|
0|002007|流感疫苗|100|
0|002008|其他智能制造装备|95|
0|002009|智能装备事业部-锂电池循环事业部|95|
0|002010|网络货运平台业务|90|
0|002011|制冷配件产业|85|
0|002012|电气及工业用配套材料|75|
0|002014|彩印包装材料|100|
0|002015|电力销售|70|
0|002016|商品房|57|
0|002017|智能卡产品|94|
0|002019|医药自有产品（含进口）|90|
0|002020|医药制造|100|
0|002021|机头销售|14|
0|002022|自产产品|21|
0|002023|航空工程技术与服务|85|
0|002024|日用百货产品|22|
0|002025|连接器及组件|100|
0|002026|电动工具配件|100|
0|002027|楼宇媒体|72|
0|002028|开关类及相关产品|94|
0|002029|其他类|90|
0|002030|销售商品|94|
0|002031|轮胎模具|74|
0|002032|烹饪电器|100|
0|002033|索道运输|90|
0|002034|生活垃圾项目运行|95|
0|002035|烟机|100|
0|002036|触控产品|89|
0|002037|爆破工程施工|80|
0|002038|化学药|100|
0|002039|水力发电|79|
0|002040|集装箱装卸及服务收入|82|
0|002041|玉米种|94|
0|002042|网链|90|
0|002043|装饰材料|100|
0|002044|体检服务|79|
0|002045|音箱及扬声器|95|
0|002046|贸易及工程服务|80|
0|002047|装饰工程施工|62|
0|002048|内饰件|90|
0|002049|特种集成电路|79|
0|002050|制冷空调电器零部件|94|
0|002051|工程承包与成套设备|95|
0|002052|电池业务|1|
0|002053|盐硝产品|89|
0|002054|石油化学品|100|
0|002055|家电与消费类电子|75|
0|002056|光伏产品|100|
0|002057|工业原料|100|
0|002058|汽车检具|85|
0|002059|旅游文化科技板块|90|
0|002060|水利水电|90|
0|002061|路桥工程施工|100|
0|002062|建筑施工及市政基础设施投资业务|95|
0|002063|数字企业|100|
0|002064|化学纤维|74|
0|002065|系统集成收入|84|
0|002066|钢铁用耐火材料|95|
0|002067|原纸|80|
0|002068|炭黑|69|
0|002069|其他|8|
0|002072|煤炭贸易|72|
0|002073|橡胶装备系统|92|
0|002074|动力锂电池|90|
0|002075|优质钢|72|
0|002076|紫外线杀菌灯系列|62|
0|002077|集成电路封装|80|
0|002078|牛皮箱板纸|86|
0|002079|新能源材料|100|
0|002080|玻璃纤维及制品|90|
0|002081|装饰|95|
0|002082|化学制剂及化学原料药|75|
0|002083|毛巾系列|75|
0|002084|五金龙头类产品|95|
0|002085|汽车金属轻量化零部件|89|
0|002086|检测费及试剂盒|16|
0|002087|纱线|84|
0|002088|陶瓷纤维制品|100|
0|002089|IDC数据中心|1|
0|002090|智能化产品及服务|100|
0|002091|纺织服装、玩具等出口贸易|89|
0|002092|现代贸易|85|
0|002093|教育|100|
0|002094|石油原料产品及其他|75|
0|002095|供应链业务收入|100|
0|002096|工业炸药|90|
0|002097|工程机械|72|
0|002098|条装拉链|75|
0|002099|原料药及医药中间体|95|
0|002100|饲料收入|94|
0|002101|汽车类压铸件|100|
