,Corr
600050,-0.37803859282707786
600487,0.8561394799951882
600498,0.9040998782054439
600522,0.9147042426532265
600804,0.7809021695226951
000063,0.7992926815166989
002281,0.9096007929574347
002359,-0.6956885795888872
002465,0.7617711059655101
002491,0.6155142825884538
002583,0.9554466714434271
300134,-1.790376568934412e-15
300136,0.8972193819714986
