,Corr
600197,0.9576403403348221
600199,0.6038558508840354
600519,0.9970165633400317
600559,0.8698301588000559
600702,0.7799099471356077
600779,0.7971779044044298
600809,0.8603540155593269
603198,0.9720484854228154
603369,0.9773681368489658
603589,0.9929454427357652
603919,0.8989331840667211
000568,0.9724362293205709
000596,0.9806679544058128
000799,0.8221262059814932
000858,0.9904930463453537
000860,0.9474429055991104
002304,0.9846329616329991
