,Corr
600438,-0.14243598433020874
600519,0.994407956864596
600809,0.8475441312557371
600887,0.9910643905616795
601933,0.9613158553197229
603288,0.928204232758583
000568,0.9712530517368908
000858,0.99242390223649
000876,0.8775420724015596
000895,0.899606034563226
002304,0.9836455482208931
002385,0.9574484241795053
002714,-0.05235004341354345
